E	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5

V	µA	µA	µA	µA	µA	µA	µA	µA	µA	µA

-0.20004	-22.86434	-8.13007	-8.13007	-5.79357	-10.89573	-6.93798	-6.8903		-6.46114	-6.98566	-6.65188
-0.19004	-13.66138	-4.69685	-4.69685	-3.21865	-6.36578	-3.93391	-3.88622	-3.60012	-3.93391	-3.74317
-0.18004	-9.94205	-3.21865	-3.21865	-2.12193	-4.50611	-2.64645	-2.64645	-2.40803	-2.69413	-2.5034
-0.17004	-7.79629	-2.36034	-2.36034	-1.50204	-3.40939	-1.93119	-1.93119	-1.74046	-1.93119	-1.78814
-0.16004	-6.41346	-1.83582	-1.83582	-1.07288	-2.69413	-1.45435	-1.40667	-1.26362	-1.45435	-1.3113
-0.15004	-5.4121		-1.40667	-1.40667	-0.7391		-2.12193	-1.07288	-1.0252		-0.88215	-1.07288	-0.97752
-0.14004	-4.60148	-1.07288	-1.07288	-0.50068	-1.74046	-0.78678	-0.7391		-0.64373	-0.78678	-0.69141
-0.13004	-3.98159	-0.78678	-0.78678	-0.26226	-1.40667	-0.54836	-0.54836	-0.40531	-0.54836	-0.50068
-0.12004	-3.45707	-0.54836	-0.54836	-0.11921	-1.07288	-0.30994	-0.30994	-0.26226	-0.35763	-0.26226
0.17981	11.99245	10.80036	10.80036	10.51426	13.6137	12.42161	12.42161	12.42161	13.23223	12.99381
0.18981	14.56738	13.08918	13.08918	12.66003	16.61777	15.0919	15.0919	15.04421	16.04557	15.75947
0.19981	17.61913	15.9502	15.9502	15.33031	20.24174	18.33439	18.38207	18.28671	19.43111	19.04964
0.20981	21.2431	19.28806	19.28806	18.42976	24.67632	22.1014	22.19677	22.1014	23.43655	23.05508
0.21981	25.34389	23.2935	23.2935	22.14909	29.82616	26.63136	26.82209	26.67904	28.20492	27.6804
0.22973	30.25532	28.20492	28.20492	26.67904	35.97736	32.11498	32.3534	32.11498	33.87928	33.25939
0.23973	35.882	33.97465	33.97465	31.97193	43.1776	38.40923	38.83839	38.5046	40.41195	39.64901
0.24973	42.36698	40.69805	40.69805	38.2185	51.66531	45.80021	46.4201	45.89558	48.04134	47.13535
0.25973	49.90101	48.51818	48.51818	45.46642	61.20205	54.28791	55.09853	54.47865	56.71978	55.62305
0.26973	58.53176	57.81651	57.81651	54.04949	72.4082	64.25429	65.35101	64.49271	66.92458	65.6848
0.27973	68.59351	68.54582	68.54582	64.01587	85.33049	75.74606	77.12889	76.07985	78.5594	76.98584
0.28973	80.0376	80.8959	80.8959	75.41228	99.96939	88.76372	90.52802	89.24055	91.62474	89.86044
0.29973	93.24599	95.29639	95.29639	88.8114	116.94479	103.83177	106.12059	104.45166	106.74048	104.59471
0.30973	108.45709	111.89032	111.89032	104.21324	136.20901	121.04559	123.9543	121.9039	124.00198	121.37938
